"requestid","boro","yr","m","d","hh","mm","vol","segmentid","wktgeom","street","fromst","tost","direction"
"11557","Manhattan","2012","12","11","19","15","292","142396","POINT (979722.1 196384.8)","BATTERY PARK VIADUCT","BATTERY PLACE","BEND","SB"
"11557","Manhattan","2012","12","11","19","30","280","142396","POINT (979722.1 196384.8)","BATTERY PARK VIADUCT","BATTERY PLACE","BEND","SB"
"11557","Manhattan","2012","12","11","19","45","254","142396","POINT (979722.1 196384.8)","BATTERY PARK VIADUCT","BATTERY PLACE","BEND","SB"
"11557","Manhattan","2012","12","11","20","0","249","142396","POINT (979722.1 196384.8)","BATTERY PARK VIADUCT","BATTERY PLACE","BEND","SB"
"11557","Manhattan","2012","12","11","20","15","236","142396","POINT (979722.1 196384.8)","BATTERY PARK VIADUCT","BATTERY PLACE","BEND","SB"
"36643","Staten Island","2023","9","19","10","30","52","159808","POINT (934809.8187338817 166982.50661650137)","MEEKER AVENUE","Gulf Avenue","Staten Island Expressway","EB"
"36643","Staten Island","2023","9","19","10","45","37","159808","POINT (934809.8187338817 166982.50661650137)","MEEKER AVENUE","Gulf Avenue","Staten Island Expressway","EB"
"36643","Staten Island","2023","9","19","11","0","43","159808","POINT (934809.8187338817 166982.50661650137)","MEEKER AVENUE","Gulf Avenue","Staten Island Expressway","EB"
"36643","Staten Island","2023","9","19","11","15","45","159808","POINT (934809.8187338817 166982.50661650137)","MEEKER AVENUE","Gulf Avenue","Staten Island Expressway","EB"
"36643","Staten Island","2023","9","19","11","30","40","159808","POINT (934809.8187338817 166982.50661650137)","MEEKER AVENUE","Gulf Avenue","Staten Island Expressway","EB"
"36643","Staten Island","2023","9","19","11","45","45","159808","POINT (934809.8187338817 166982.50661650137)","MEEKER AVENUE","Gulf Avenue","Staten Island Expressway","EB"
"36643","Staten Island","2023","9","19","12","0","44","159808","POINT (934809.8187338817 166982.50661650137)","MEEKER AVENUE","Gulf Avenue","Staten Island Expressway","EB"
"36643","Staten Island","2023","9","19","12","15","53","159808","POINT (934809.8187338817 166982.50661650137)","MEEKER AVENUE","Gulf Avenue","Staten Island Expressway","EB"
"36643","Staten Island","2023","9","19","12","30","49","159808","POINT (934809.8187338817 166982.50661650137)","MEEKER AVENUE","Gulf Avenue","Staten Island Expressway","EB"
"36643","Staten Island","2023","9","19","12","45","52","159808","POINT (934809.8187338817 166982.50661650137)","MEEKER AVENUE","Gulf Avenue","Staten Island Expressway","EB"
"36643","Staten Island","2023","9","19","13","0","40","159808","POINT (934809.8187338817 166982.50661650137)","MEEKER AVENUE","Gulf Avenue","Staten Island Expressway","EB"
"36643","Staten Island","2023","9","19","13","15","53","159808","POINT (934809.8187338817 166982.50661650137)","MEEKER AVENUE","Gulf Avenue","Staten Island Expressway","EB"
"36643","Staten Island","2023","9","19","13","30","46","159808","POINT (934809.8187338817 166982.50661650137)","MEEKER AVENUE","Gulf Avenue","Staten Island Expressway","EB"
"36643","Staten Island","2023","9","19","13","45","45","159808","POINT (934809.8187338817 166982.50661650137)","MEEKER AVENUE","Gulf Avenue","Staten Island Expressway","EB"
"36643","Staten Island","2023","9","19","14","0","42","159808","POINT (934809.8187338817 166982.50661650137)","MEEKER AVENUE","Gulf Avenue","Staten Island Expressway","EB"
"36643","Staten Island","2023","9","19","14","15","35","159808","POINT (934809.8187338817 166982.50661650137)","MEEKER AVENUE","Gulf Avenue","Staten Island Expressway","EB"
"36643","Staten Island","2023","9","19","14","30","42","159808","POINT (934809.8187338817 166982.50661650137)","MEEKER AVENUE","Gulf Avenue","Staten Island Expressway","EB"
"36643","Staten Island","2023","9","19","14","45","37","159808","POINT (934809.8187338817 166982.50661650137)","MEEKER AVENUE","Gulf Avenue","Staten Island Expressway","EB"
"36643","Staten Island","2023","9","19","15","0","46","159808","POINT (934809.8187338817 166982.50661650137)","MEEKER AVENUE","Gulf Avenue","Staten Island Expressway","EB"
"36643","Staten Island","2023","9","19","15","15","46","159808","POINT (934809.8187338817 166982.50661650137)","MEEKER AVENUE","Gulf Avenue","Staten Island Expressway","EB"
"36643","Staten Island","2023","9","19","15","30","33","159808","POINT (934809.8187338817 166982.50661650137)","MEEKER AVENUE","Gulf Avenue","Staten Island Expressway","EB"
"36643","Staten Island","2023","9","19","15","45","44","159808","POINT (934809.8187338817 166982.50661650137)","MEEKER AVENUE","Gulf Avenue","Staten Island Expressway","EB"
"36643","Staten Island","2023","9","19","16","0","42","159808","POINT (934809.8187338817 166982.50661650137)","MEEKER AVENUE","Gulf Avenue","Staten Island Expressway","EB"
"36643","Staten Island","2023","9","19","16","15","50","159808","POINT (934809.8187338817 166982.50661650137)","MEEKER AVENUE","Gulf Avenue","Staten Island Expressway","EB"
"36643","Staten Island","2023","9","19","16","30","40","159808","POINT (934809.8187338817 166982.50661650137)","MEEKER AVENUE","Gulf Avenue","Staten Island Expressway","EB"
"36643","Staten Island","2023","9","19","16","45","29","159808","POINT (934809.8187338817 166982.50661650137)","MEEKER AVENUE","Gulf Avenue","Staten Island Expressway","EB"
"36643","Staten Island","2023","9","19","17","0","51","159808","POINT (934809.8187338817 166982.50661650137)","MEEKER AVENUE","Gulf Avenue","Staten Island Expressway","EB"
"36643","Staten Island","2023","9","19","17","15","47","159808","POINT (934809.8187338817 166982.50661650137)","MEEKER AVENUE","Gulf Avenue","Staten Island Expressway","EB"
"36643","Staten Island","2023","9","19","17","30","46","159808","POINT (934809.8187338817 166982.50661650137)","MEEKER AVENUE","Gulf Avenue","Staten Island Expressway","EB"
"36643","Staten Island","2023","9","19","17","45","47","159808","POINT (934809.8187338817 166982.50661650137)","MEEKER AVENUE","Gulf Avenue","Staten Island Expressway","EB"
"36643","Staten Island","2023","9","19","18","0","50","159808","POINT (934809.8187338817 166982.50661650137)","MEEKER AVENUE","Gulf Avenue","Staten Island Expressway","EB"
"36643","Staten Island","2023","9","19","18","15","47","159808","POINT (934809.8187338817 166982.50661650137)","MEEKER AVENUE","Gulf Avenue","Staten Island Expressway","EB"
"36643","Staten Island","2023","9","19","18","30","43","159808","POINT (934809.8187338817 166982.50661650137)","MEEKER AVENUE","Gulf Avenue","Staten Island Expressway","EB"
"36643","Staten Island","2023","9","19","18","45","43","159808","POINT (934809.8187338817 166982.50661650137)","MEEKER AVENUE","Gulf Avenue","Staten Island Expressway","EB"
"36643","Staten Island","2023","9","19","19","0","24","159808","POINT (934809.8187338817 166982.50661650137)","MEEKER AVENUE","Gulf Avenue","Staten Island Expressway","EB"
"36643","Staten Island","2023","9","19","19","15","25","159808","POINT (934809.8187338817 166982.50661650137)","MEEKER AVENUE","Gulf Avenue","Staten Island Expressway","EB"
"36643","Staten Island","2023","9","19","19","30","34","159808","POINT (934809.8187338817 166982.50661650137)","MEEKER AVENUE","Gulf Avenue","Staten Island Expressway","EB"
"36643","Staten Island","2023","9","19","19","45","29","159808","POINT (934809.8187338817 166982.50661650137)","MEEKER AVENUE","Gulf Avenue","Staten Island Expressway","EB"
"36643","Staten Island","2023","9","19","20","0","23","159808","POINT (934809.8187338817 166982.50661650137)","MEEKER AVENUE","Gulf Avenue","Staten Island Expressway","EB"
"36643","Staten Island","2023","9","19","20","15","20","159808","POINT (934809.8187338817 166982.50661650137)","MEEKER AVENUE","Gulf Avenue","Staten Island Expressway","EB"
"36643","Staten Island","2023","9","19","20","30","28","159808","POINT (934809.8187338817 166982.50661650137)","MEEKER AVENUE","Gulf Avenue","Staten Island Expressway","EB"
"36643","Staten Island","2023","9","19","20","45","17","159808","POINT (934809.8187338817 166982.50661650137)","MEEKER AVENUE","Gulf Avenue","Staten Island Expressway","EB"
"36643","Staten Island","2023","9","19","21","0","15","159808","POINT (934809.8187338817 166982.50661650137)","MEEKER AVENUE","Gulf Avenue","Staten Island Expressway","EB"
"36643","Staten Island","2023","9","19","21","15","22","159808","POINT (934809.8187338817 166982.50661650137)","MEEKER AVENUE","Gulf Avenue","Staten Island Expressway","EB"
"36643","Staten Island","2023","9","19","21","30","25","159808","POINT (934809.8187338817 166982.50661650137)","MEEKER AVENUE","Gulf Avenue","Staten Island Expressway","EB"
"36643","Staten Island","2023","9","19","21","45","14","159808","POINT (934809.8187338817 166982.50661650137)","MEEKER AVENUE","Gulf Avenue","Staten Island Expressway","EB"
"36643","Staten Island","2023","9","19","22","0","17","159808","POINT (934809.8187338817 166982.50661650137)","MEEKER AVENUE","Gulf Avenue","Staten Island Expressway","EB"
"36643","Staten Island","2023","9","19","22","15","25","159808","POINT (934809.8187338817 166982.50661650137)","MEEKER AVENUE","Gulf Avenue","Staten Island Expressway","EB"
"36643","Staten Island","2023","9","19","22","30","11","159808","POINT (934809.8187338817 166982.50661650137)","MEEKER AVENUE","Gulf Avenue","Staten Island Expressway","EB"
"36643","Staten Island","2023","9","19","22","45","13","159808","POINT (934809.8187338817 166982.50661650137)","MEEKER AVENUE","Gulf Avenue","Staten Island Expressway","EB"
"36643","Staten Island","2023","9","19","23","0","8","159808","POINT (934809.8187338817 166982.50661650137)","MEEKER AVENUE","Gulf Avenue","Staten Island Expressway","EB"
"36643","Staten Island","2023","9","19","23","15","18","159808","POINT (934809.8187338817 166982.50661650137)","MEEKER AVENUE","Gulf Avenue","Staten Island Expressway","EB"
"36643","Staten Island","2023","9","19","23","30","3","159808","POINT (934809.8187338817 166982.50661650137)","MEEKER AVENUE","Gulf Avenue","Staten Island Expressway","EB"
"36643","Staten Island","2023","9","19","23","45","15","159808","POINT (934809.8187338817 166982.50661650137)","MEEKER AVENUE","Gulf Avenue","Staten Island Expressway","EB"
"36643","Staten Island","2023","9","20","0","0","7","159808","POINT (934809.8187338817 166982.50661650137)","MEEKER AVENUE","Gulf Avenue","Staten Island Expressway","EB"
"36643","Staten Island","2023","9","20","0","15","4","159808","POINT (934809.8187338817 166982.50661650137)","MEEKER AVENUE","Gulf Avenue","Staten Island Expressway","EB"
"36643","Staten Island","2023","9","20","0","30","5","159808","POINT (934809.8187338817 166982.50661650137)","MEEKER AVENUE","Gulf Avenue","Staten Island Expressway","EB"
"36643","Staten Island","2023","9","20","0","45","4","159808","POINT (934809.8187338817 166982.50661650137)","MEEKER AVENUE","Gulf Avenue","Staten Island Expressway","EB"
"36643","Staten Island","2023","9","20","1","0","4","159808","POINT (934809.8187338817 166982.50661650137)","MEEKER AVENUE","Gulf Avenue","Staten Island Expressway","EB"
"36643","Staten Island","2023","9","20","1","15","1","159808","POINT (934809.8187338817 166982.50661650137)","MEEKER AVENUE","Gulf Avenue","Staten Island Expressway","EB"
"36643","Staten Island","2023","9","20","1","30","2","159808","POINT (934809.8187338817 166982.50661650137)","MEEKER AVENUE","Gulf Avenue","Staten Island Expressway","EB"
"36643","Staten Island","2023","9","20","1","45","9","159808","POINT (934809.8187338817 166982.50661650137)","MEEKER AVENUE","Gulf Avenue","Staten Island Expressway","EB"
"36643","Staten Island","2023","9","20","2","0","16","159808","POINT (934809.8187338817 166982.50661650137)","MEEKER AVENUE","Gulf Avenue","Staten Island Expressway","EB"
"36643","Staten Island","2023","9","20","2","15","8","159808","POINT (934809.8187338817 166982.50661650137)","MEEKER AVENUE","Gulf Avenue","Staten Island Expressway","EB"
"36643","Staten Island","2023","9","20","2","30","5","159808","POINT (934809.8187338817 166982.50661650137)","MEEKER AVENUE","Gulf Avenue","Staten Island Expressway","EB"
"36643","Staten Island","2023","9","20","2","45","3","159808","POINT (934809.8187338817 166982.50661650137)","MEEKER AVENUE","Gulf Avenue","Staten Island Expressway","EB"
"36643","Staten Island","2023","9","20","3","0","0","159808","POINT (934809.8187338817 166982.50661650137)","MEEKER AVENUE","Gulf Avenue","Staten Island Expressway","EB"
"36643","Staten Island","2023","9","20","3","15","9","159808","POINT (934809.8187338817 166982.50661650137)","MEEKER AVENUE","Gulf Avenue","Staten Island Expressway","EB"
"36643","Staten Island","2023","9","20","3","30","6","159808","POINT (934809.8187338817 166982.50661650137)","MEEKER AVENUE","Gulf Avenue","Staten Island Expressway","EB"
"36643","Staten Island","2023","9","20","3","45","6","159808","POINT (934809.8187338817 166982.50661650137)","MEEKER AVENUE","Gulf Avenue","Staten Island Expressway","EB"
"36643","Staten Island","2023","9","20","4","0","1","159808","POINT (934809.8187338817 166982.50661650137)","MEEKER AVENUE","Gulf Avenue","Staten Island Expressway","EB"
"36643","Staten Island","2023","9","20","4","15","9","159808","POINT (934809.8187338817 166982.50661650137)","MEEKER AVENUE","Gulf Avenue","Staten Island Expressway","EB"
"36643","Staten Island","2023","9","20","4","30","6","159808","POINT (934809.8187338817 166982.50661650137)","MEEKER AVENUE","Gulf Avenue","Staten Island Expressway","EB"
"36643","Staten Island","2023","9","20","4","45","15","159808","POINT (934809.8187338817 166982.50661650137)","MEEKER AVENUE","Gulf Avenue","Staten Island Expressway","EB"
"36643","Staten Island","2023","9","20","5","0","13","159808","POINT (934809.8187338817 166982.50661650137)","MEEKER AVENUE","Gulf Avenue","Staten Island Expressway","EB"
"36643","Staten Island","2023","9","20","5","15","30","159808","POINT (934809.8187338817 166982.50661650137)","MEEKER AVENUE","Gulf Avenue","Staten Island Expressway","EB"
"36643","Staten Island","2023","9","20","5","30","30","159808","POINT (934809.8187338817 166982.50661650137)","MEEKER AVENUE","Gulf Avenue","Staten Island Expressway","EB"
"36643","Staten Island","2023","9","20","5","45","60","159808","POINT (934809.8187338817 166982.50661650137)","MEEKER AVENUE","Gulf Avenue","Staten Island Expressway","EB"
"36643","Staten Island","2023","9","20","6","0","58","159808","POINT (934809.8187338817 166982.50661650137)","MEEKER AVENUE","Gulf Avenue","Staten Island Expressway","EB"
"36643","Staten Island","2023","9","20","6","15","126","159808","POINT (934809.8187338817 166982.50661650137)","MEEKER AVENUE","Gulf Avenue","Staten Island Expressway","EB"
"36643","Staten Island","2023","9","20","6","30","144","159808","POINT (934809.8187338817 166982.50661650137)","MEEKER AVENUE","Gulf Avenue","Staten Island Expressway","EB"
"36643","Staten Island","2023","9","20","6","45","146","159808","POINT (934809.8187338817 166982.50661650137)","MEEKER AVENUE","Gulf Avenue","Staten Island Expressway","EB"
"36643","Staten Island","2023","9","20","7","0","133","159808","POINT (934809.8187338817 166982.50661650137)","MEEKER AVENUE","Gulf Avenue","Staten Island Expressway","EB"
"36643","Staten Island","2023","9","20","7","15","140","159808","POINT (934809.8187338817 166982.50661650137)","MEEKER AVENUE","Gulf Avenue","Staten Island Expressway","EB"
"36643","Staten Island","2023","9","20","7","30","141","159808","POINT (934809.8187338817 166982.50661650137)","MEEKER AVENUE","Gulf Avenue","Staten Island Expressway","EB"
"36643","Staten Island","2023","9","20","7","45","114","159808","POINT (934809.8187338817 166982.50661650137)","MEEKER AVENUE","Gulf Avenue","Staten Island Expressway","EB"
"36643","Staten Island","2023","9","20","8","0","109","159808","POINT (934809.8187338817 166982.50661650137)","MEEKER AVENUE","Gulf Avenue","Staten Island Expressway","EB"
"36643","Staten Island","2023","9","20","8","15","109","159808","POINT (934809.8187338817 166982.50661650137)","MEEKER AVENUE","Gulf Avenue","Staten Island Expressway","EB"
"36643","Staten Island","2023","9","20","8","30","84","159808","POINT (934809.8187338817 166982.50661650137)","MEEKER AVENUE","Gulf Avenue","Staten Island Expressway","EB"
"36643","Staten Island","2023","9","20","8","45","76","159808","POINT (934809.8187338817 166982.50661650137)","MEEKER AVENUE","Gulf Avenue","Staten Island Expressway","EB"
"36643","Staten Island","2023","9","20","9","0","79","159808","POINT (934809.8187338817 166982.50661650137)","MEEKER AVENUE","Gulf Avenue","Staten Island Expressway","EB"
"36643","Staten Island","2023","9","20","9","15","104","159808","POINT (934809.8187338817 166982.50661650137)","MEEKER AVENUE","Gulf Avenue","Staten Island Expressway","EB"
"36643","Staten Island","2023","9","20","9","30","73","159808","POINT (934809.8187338817 166982.50661650137)","MEEKER AVENUE","Gulf Avenue","Staten Island Expressway","EB"
"36643","Staten Island","2023","9","20","9","45","50","159808","POINT (934809.8187338817 166982.50661650137)","MEEKER AVENUE","Gulf Avenue","Staten Island Expressway","EB"
"36643","Staten Island","2023","9","20","10","0","42","159808","POINT (934809.8187338817 166982.50661650137)","MEEKER AVENUE","Gulf Avenue","Staten Island Expressway","EB"
"36643","Staten Island","2023","9","20","10","15","46","159808","POINT (934809.8187338817 166982.50661650137)","MEEKER AVENUE","Gulf Avenue","Staten Island Expressway","EB"
"36643","Staten Island","2023","9","20","10","30","45","159808","POINT (934809.8187338817 166982.50661650137)","MEEKER AVENUE","Gulf Avenue","Staten Island Expressway","EB"
"36643","Staten Island","2023","9","20","10","45","38","159808","POINT (934809.8187338817 166982.50661650137)","MEEKER AVENUE","Gulf Avenue","Staten Island Expressway","EB"
"36643","Staten Island","2023","9","20","11","0","41","159808","POINT (934809.8187338817 166982.50661650137)","MEEKER AVENUE","Gulf Avenue","Staten Island Expressway","EB"
